epoch,train_loss,val_loss
1,0.48873047267221625,0.7805603348414103
2,0.4487819217648555,0.8878947575887044
3,0.43999653676452,0.8024187827110291
4,0.43308066801545564,0.7797957612673442
5,0.4260960200039507,0.6690288516680399
6,0.4195674091376506,0.8845331935882569
7,0.4040400489682079,0.7526860621770223
8,0.3981610615372207,0.8591267695426941
9,0.40641014979861345,0.8171274636586507
10,0.38450206591204483,0.6644761956532796
11,0.3762865342991195,0.7769111862182617
12,0.3640174944850904,0.9233701785405477
13,0.3590874645140233,0.7599970445632934
14,0.37906609193627133,0.728322026570638
15,0.3629425276590237,0.829056935787201
