epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6700046344679229,0.6244897959183674,0.8334043025970459,0.3
2,0.6612054741301504,0.6244897959183674,0.8079016208648682,0.3
3,0.6576773001223194,0.6244897959183674,0.8316766023635864,0.3
4,0.6353316875542102,0.6435374149659864,0.819721519947052,0.51
5,0.6171328490283213,0.6680272108843538,0.907975435256958,0.35
6,0.5973800754060551,0.6993197278911565,0.754737377166748,0.49
7,0.5962326971041102,0.6952380952380952,0.8376197814941406,0.45
8,0.6039242533599438,0.7306122448979592,0.8067107796669006,0.47
9,0.5894954086971932,0.6870748299319728,0.8866836428642273,0.34
10,0.5758960135534507,0.7197278911564626,0.805669367313385,0.5
11,0.5446521892028601,0.7428571428571429,0.8830812573432922,0.49
