epoch,train_loss,val_loss
1,0.07645372052987416,0.056260716170072556
2,0.05765335768125292,0.040030255913734436
3,0.04869122784014869,0.032853566110134125
4,0.046289742865784154,0.03068680316209793
5,0.04555930744934581,0.02946399338543415
6,0.042347340732093015,0.028441138565540314
7,0.04152696701171606,0.027952052652835846
8,0.04087476966221743,0.0274178646504879
9,0.042041686895916815,0.02716568298637867
10,0.04027650766854509,0.027794260531663895
11,0.03779574346859098,0.027237532660365105
12,0.039528801725298504,0.02753259427845478
13,0.03731738664389808,0.02704879641532898
14,0.03648720200558983,0.027551278471946716
15,0.03639638986462508,0.026802601292729378
16,0.035368363737412124,0.027025513350963593
17,0.03318744932035893,0.027963774278759956
18,0.03293344229699717,0.028150292113423347
19,0.03541877344190691,0.02805888094007969
20,0.03271146493269529,0.029490657150745392
