epoch,train_loss,val_loss
1,0.9737694994608561,0.9700258374214172
2,0.9694476922353109,0.9691662192344666
3,0.9701456334855821,0.9693759679794312
4,0.9682176184654235,0.9692152142524719
5,0.9663600243462457,0.9695359468460083
6,0.9653300971455044,0.9702350497245789
7,0.9605290598339504,0.9637327194213867
8,0.9578162882063124,0.9711304306983948
9,0.9625635062323676,0.953052818775177
10,0.958355770111084,0.9582157135009766
11,0.9548461532592774,0.9688994884490967
12,0.9516084077623156,0.950611412525177
13,0.950792572233412,0.9525830149650574
14,0.9355489712291294,1.023369550704956
15,0.9473893088764614,1.0513261556625366
16,0.942035903930664,0.9852657914161682
17,0.9411225578520033,0.9608567357063293
