epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.05240511209434933,0.731037037037037,0.051069223711888,0.788
2,0.05098622102759503,0.756962962962963,0.05066070198019346,0.7983333333333333
3,0.05044075052274598,0.7606296296296297,0.04962865831454595,0.747
4,0.05017928941934197,0.7569259259259259,0.04954489874839783,0.7463333333333333
5,0.04970280488332113,0.7574814814814815,0.04992757226030032,0.7646666666666667
6,0.049709485658892875,0.7585185185185185,0.04941364816824595,0.7643333333333333
7,0.04950726129500954,0.7634074074074074,0.0499134501516819,0.7653333333333333
8,0.04940607738715631,0.7597777777777778,0.049693655103445054,0.75
9,0.04917571263622354,0.7575925925925926,0.05021937961379687,0.776
10,0.04911714034720704,0.7627037037037037,0.04952809638778369,0.7613333333333333
11,0.04905833042219833,0.7571481481481481,0.0493922493159771,0.7283333333333334
