epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.8025144354544859,0.5962566844919787,0.8079548478126526,0.3
2,0.660830361957856,0.6243315508021391,0.9044369459152222,0.3
3,0.6614456916237897,0.6256684491978609,0.847290575504303,0.3
4,0.6658144583676588,0.6216577540106952,0.8439044952392578,0.3
5,0.6631988302909116,0.6243315508021391,0.7992408871650696,0.3
6,0.6671234933450261,0.6243315508021391,0.8147093653678894,0.3
7,0.6641973636367104,0.6243315508021391,0.8181907534599304,0.3
8,0.6629611240988746,0.6243315508021391,0.8265109062194824,0.3
9,0.6633250372295074,0.6243315508021391,0.8495686650276184,0.3
10,0.6619167844241953,0.6243315508021391,0.8112749457359314,0.3
