epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.5286650685910825,0.7781111111111111,0.4804674486319224,0.7786666666666666
2,0.46335148099616724,0.8015555555555556,0.44944500096638995,0.806
3,0.45599445284737483,0.8041851851851852,0.4472214690844218,0.8046666666666666
4,0.4527852329942915,0.8052962962962963,0.4448810907204946,0.8066666666666666
5,0.44972435983905085,0.8067037037037037,0.43921188958485924,0.8103333333333333
6,0.4469188231009024,0.8106666666666666,0.4365557058652242,0.8126666666666666
7,0.4436115909152561,0.8144814814814815,0.4329791191418966,0.8146666666666667
8,0.4404751231758683,0.8168518518518518,0.4297072992324829,0.822
9,0.438926042009283,0.8181111111111111,0.45365206519762674,0.8216666666666667
10,0.43887689110084815,0.817962962962963,0.43602830481529237,0.8186666666666667
11,0.4380923391006611,0.8187037037037037,0.4311029691696167,0.8196666666666667
12,0.4368817178849821,0.8196666666666667,0.43259643626213073,0.82
13,0.4364365974179021,0.8202962962962963,0.43104653135935467,0.8216666666666667
