epoch,train_loss,val_loss
1,0.4643487816210146,0.4346023022333781
2,0.443218270778656,0.433545573314031
3,0.43852225429923447,0.4353039158185323
4,0.43837425133034036,0.43200828051567075
5,0.4358277160856459,0.4378715417385101
6,0.4343333434175562,0.4293440798123678
7,0.4337751559416453,0.429093120654424
8,0.43180281673537363,0.43061439593633016
9,0.431122327875208,0.4290875936349233
10,0.43076436556710135,0.4291407766342163
11,0.4297002133969907,0.4282764020760854
12,0.4300203390739582,0.4290531948407491
13,0.4284746749666002,0.42822953057289126
14,0.426457232510602,0.4281752811272939
15,0.4279393862794947,0.42988622943560284
16,0.4256831044620938,0.4276571112473806
17,0.42664900108619974,0.4283292622566223
18,0.42529544286374693,0.4271457103093465
19,0.4259705856641134,0.42857194670041404
20,0.4240797809936382,0.42937689646085103
21,0.42379563421673244,0.42913687793413796
22,0.42176172530209577,0.4327924952507019
23,0.4241956026642411,0.4284044333299001
