epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.07350638250509899,0.4866666666666667,0.07323279976844788,0.33
2,0.07281000114149518,0.45444444444444443,0.0737687200307846,0.7
3,0.07289784585436185,0.6077777777777778,0.07258809357881546,0.65
4,0.07275809708568785,0.6244444444444445,0.07209482043981552,0.63
5,0.07269484142462412,0.5477777777777778,0.071701280772686,0.48
6,0.07259365697701772,0.5422222222222223,0.07209686189889908,0.67
7,0.07263404791553815,0.5888888888888889,0.07175406068563461,0.67
8,0.07242636226945454,0.5888888888888889,0.07209175080060959,0.68
9,0.072429707745711,0.6066666666666667,0.07181143015623093,0.67
10,0.072375119096703,0.6277777777777778,0.07215698808431625,0.49
