epoch,train_loss,val_loss
1,0.5219206410778894,0.46683175722757975
2,0.45924986636197124,0.4669651323954264
3,0.45355776506000095,0.45860000197092693
4,0.4513745272424486,0.45833879939715066
5,0.4481083519105558,0.4582918089230855
6,0.44582851511460764,0.46554792181650795
7,0.4441822067984828,0.4539608303705851
8,0.44136308872258223,0.4506377900441488
9,0.4391635840204027,0.4517119494279226
10,0.43739778351783754,0.44810381619135536
11,0.4367683121275019,0.4454222902456919
12,0.4357231185966068,0.4484620629151662
13,0.43465262363575125,0.45546320645014443
14,0.43398153580559623,0.44794772648811343
15,0.43263540436603404,0.4453372400601705
16,0.43235813920586197,0.4453925941785177
