epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.9357222710715399,0.6211111111111111,0.8727433085441589,0.75
2,0.8435521703296237,0.7033333333333334,0.7887524366378784,0.73
3,0.7678323777516683,0.7444444444444445,0.7291825413703918,0.74
4,0.7453313620885214,0.72,0.7174960374832153,0.73
5,0.7457454882727729,0.7377777777777778,0.708893895149231,0.75
6,0.7225600322087605,0.7411111111111112,0.6959951519966125,0.78
7,0.7118068782488505,0.7433333333333333,0.7028827667236328,0.76
8,0.6978306261698405,0.7655555555555555,0.6987046599388123,0.75
9,0.6843579422103034,0.7544444444444445,0.6959959864616394,0.75
10,0.6590209007263184,0.7588888888888888,0.7006700038909912,0.78
11,0.6583200677235921,0.7466666666666667,0.7105404734611511,0.76
