epoch,train_loss,val_loss
1,0.67275720383618,0.6036394834518433
2,0.6078012271779747,0.4525412917137146
3,0.5517565421820071,0.49172720313072205
4,0.5659926494346532,0.4222995340824127
5,0.5597313376632481,0.4341036081314087
6,0.5447500434474669,0.36935049295425415
7,0.539328922684066,0.34925180673599243
8,0.5374141414192372,0.3776858448982239
9,0.5353294653209127,0.3649820387363434
10,0.5372047659471607,0.36330127716064453
11,0.5297474583757864,0.34949690103530884
12,0.528693332284353,0.3466317653656006
13,0.5236092436332825,0.34268924593925476
14,0.5248744090398153,0.3484462797641754
15,0.5177761753976057,0.3179543912410736
16,0.5172678140530456,0.295720636844635
17,0.5161109231712354,0.35519883036613464
18,0.5133647511738701,0.3262089788913727
19,0.5173862178160564,0.3425818383693695
20,0.5178898063258849,0.33682864904403687
21,0.5085277561212316,0.3099893629550934
