epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.05502738773381269,0.6755925925925926,0.05193749086062113,0.7756666666666666
2,0.05276048060589367,0.7506296296296296,0.05144869659344355,0.7846666666666666
3,0.05214019902216063,0.7564074074074074,0.0505316103498141,0.79
4,0.05174884860935035,0.758962962962963,0.05058950535456339,0.7706666666666667
5,0.051371686436511854,0.7571111111111111,0.05053264181812604,0.7403333333333333
6,0.050872920650023,0.7616296296296297,0.050789657245079674,0.7426666666666667
7,0.05062472509785935,0.7650740740740741,0.05026262933015823,0.7543333333333333
8,0.05055255291969688,0.7667777777777778,0.04985612397392591,0.7596666666666667
9,0.050342004362079834,0.7635925925925926,0.049570899029572804,0.7653333333333333
10,0.05018116330769327,0.7633703703703704,0.049349703262249627,0.7693333333333333
11,0.05003382714479058,0.7624074074074074,0.05005961052576701,0.7703333333333333
12,0.05002561094694667,0.7595555555555555,0.04963830086588859,0.7563333333333333
13,0.04984430178779143,0.7637037037037037,0.049921409636735914,0.7263333333333334
14,0.049718860465067405,0.7612222222222222,0.05006534677743912,0.7486666666666667
15,0.04971502180011184,0.7617777777777778,0.049633324950933456,0.7606666666666667
