epoch,train_loss,val_loss
1,0.9293229010546649,0.8992819061279297
2,0.8957174564644143,0.8853298931121826
3,0.8927620202170478,0.8870291334788004
4,0.8820058260317202,0.8934287145932516
5,0.8810716505757085,0.8878428688049317
6,0.8790370427237617,0.8834427493413289
7,0.8755904138176529,0.9019314330418905
8,0.8751432319393865,0.8859159075419109
9,0.8701926512894808,0.8831196128527323
10,0.8716084862638402,0.8853821315765381
11,0.8654301587034154,0.8915496684710185
12,0.8661235696474711,0.8838351612091064
13,0.8632327400666696,0.8848293512662252
14,0.8637876790011371,0.8902440478006999
