epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.013658767770838,0.6610370370370371,0.9429214146931966,0.7763333333333333
2,0.9398391085024234,0.7597777777777778,0.9120579861005147,0.7946666666666666
3,0.9291769543223911,0.7634444444444445,0.9110123950640361,0.7786666666666666
4,0.924750145735564,0.7618148148148148,0.9041568301518759,0.7986666666666666
5,0.9174978002265648,0.764962962962963,0.9054770251909892,0.7776666666666666
6,0.9123088415287159,0.7612592592592593,0.9037052316665649,0.794
7,0.907501876866376,0.7666666666666667,0.8964636548360189,0.7706666666666667
8,0.9020472208129036,0.7607777777777778,0.888185098807017,0.79
9,0.8958354842397902,0.7573703703703704,0.8940593018531799,0.7136666666666667
10,0.8948132797876994,0.7627037037037037,0.8877196418444315,0.7936666666666666
11,0.8886722293429905,0.7663703703703704,0.8821929993629456,0.7966666666666666
12,0.8865145406723023,0.7615185185185185,0.88382630332311,0.7766666666666666
13,0.8858686158215558,0.7648888888888888,0.8874218142827351,0.7873333333333333
14,0.88332166256728,0.7615185185185185,0.8969534322420756,0.708
15,0.8823272589930782,0.7614814814814815,0.890466904481252,0.7956666666666666
16,0.8800444859751949,0.7624444444444445,0.8940162633260091,0.7836666666666666
