epoch,train_loss,val_loss
1,0.07549563418599911,0.04987992346286774
2,0.05438901386231232,0.03192202001810074
3,0.046741242576000576,0.03195539489388466
4,0.044263596833952,0.03113127127289772
5,0.04263221935013642,0.032228387892246246
6,0.042357035341182195,0.0347231924533844
7,0.041501987848472865,0.030383048579096794
8,0.040156265183827346,0.030791334807872772
9,0.03796087326586919,0.030701879411935806
10,0.037815855570053514,0.029999325051903725
11,0.03985515396124211,0.031986866146326065
12,0.03880373344437224,0.02831064537167549
13,0.037862531642838954,0.031974662095308304
14,0.036908331712566904,0.029591968283057213
15,0.033368548957238064,0.03316285088658333
16,0.03389308553626956,0.032780688256025314
17,0.033438952930643556,0.03295944258570671
