epoch,train_loss,val_loss
1,0.933025273711593,0.8982539310455322
2,0.9040718973654288,0.8832835917472839
3,0.8890610576912209,0.8892179905573527
4,0.8860393596401921,0.8831011559168498
5,0.8815693850870485,0.8811496254603068
6,0.87961010756316,0.8787679913838704
7,0.8765587635040283,0.8799350414276123
8,0.8748855844073825,0.87610409339269
9,0.8743231644100613,0.8777634344100952
10,0.8691362703817862,0.8738058718045553
11,0.8687700335714552,0.8780172050793965
12,0.8668038136694166,0.878132963180542
13,0.8676744251604434,0.8798185054461162
14,0.862191961200149,0.8785747869809468
15,0.8610336950090196,0.8758096946080526
