epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.524102635719158,0.7795925925925926,0.47045982909202577,0.7886666666666666
2,0.48959304284166405,0.7911111111111111,0.463866906563441,0.8016666666666666
3,0.4545115369867396,0.8047407407407408,0.4583606207370758,0.7983333333333333
4,0.45001423630891024,0.8044444444444444,0.4610529476801554,0.8026666666666666
5,0.44710799155411896,0.8091851851851852,0.4563446987469991,0.8013333333333333
6,0.44399567446885285,0.8108518518518518,0.4533599727153778,0.8053333333333333
7,0.44056915407710606,0.8165925925925926,0.45894815572102865,0.804
8,0.4380929317474365,0.8191111111111111,0.45663890131314594,0.8053333333333333
9,0.43749423042933144,0.8186296296296296,0.4506384888490041,0.8076666666666666
10,0.47476024273589806,0.8025555555555556,0.45114923175175986,0.8096666666666666
11,0.4361810789461489,0.8205555555555556,0.4513965052763621,0.8096666666666666
12,0.43574918309847516,0.820037037037037,0.4539993476072947,0.807
13,0.43414472426308526,0.8222962962962963,0.4527090426286062,0.8073333333333333
14,0.4343810208550206,0.8212962962962963,0.4518072970708211,0.809
