epoch,train_loss,val_loss
1,0.4927781946903766,0.7699712832768758
2,0.45980558460822823,0.7615624335606893
3,0.4480123949506118,0.7140971344312032
4,0.43327168625977275,0.8647664635976156
5,0.43501904180055584,0.7663253808021545
6,0.42102363417569666,0.8474893250465393
7,0.41021612386145856,0.7096598834991455
8,0.4004319122412324,0.799758490562439
9,0.3864774366836275,0.7167716023127237
10,0.3785456603210695,0.6921920037269592
11,0.3731836456103086,0.7263716100056966
12,0.3651049644608486,0.8313692529996236
13,0.36903917376921114,0.8441304880777994
14,0.3569645678940138,0.7915493640899658
15,0.3518157437052533,0.726692842801412
