train_losses,val_losses,val_accuracies,val_sensitivities,val_specificities,Fold
0.5906206644824331,0.51212630842043,0.7971014492753623,0.6666666666666666,0.9666666666666667,0
0.36469887627809533,0.38899405019870703,0.855072463768116,0.7435897435897436,1.0,0
0.2418791929268724,0.4138940513349961,0.855072463768116,0.7435897435897436,1.0,0
0.20685984473234104,0.433485994466405,0.855072463768116,0.7435897435897436,1.0,0
0.19070685785528607,0.4379238180168297,0.8695652173913043,0.7692307692307693,1.0,0
0.19162774233126903,0.4034409238754407,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.18232703140655776,0.46427455215134483,0.855072463768116,0.7435897435897436,1.0,0
0.17241291878347714,0.43037249093902286,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.1596032471453409,0.4764868478304234,0.855072463768116,0.7435897435897436,1.0,0
0.15983416335465972,0.4709356292758299,0.8840579710144928,0.7948717948717948,1.0,0
0.15784614388411644,0.5061470238842826,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.15508106068412275,0.5398937848167144,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.14751041472240647,0.5052087273502696,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.13801375756519854,0.5500039606206659,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.1326019973928141,0.5675790709429893,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.13467056545506909,0.6148894058837406,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.1357930949513946,0.6020284568270048,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.13344464510514462,0.5918097626687824,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.12621969078766038,0.6307703138909478,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.13673818561043974,0.6311189538758734,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.11431193935550973,0.6554448564631351,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.11095255439127037,0.6354216708653215,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.11390928771070206,0.7005010225634644,0.855072463768116,0.7692307692307693,0.9666666666666667,0
0.11873004405419409,0.6800828613880752,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.11474783292502212,0.682787908376127,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.1051315777739407,0.7183797493361045,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.11008063912109176,0.7253201053194378,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.10407531673403525,0.7073031442536823,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.0991591719607418,0.7622806186909261,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.10395306242868234,0.7884681069332621,0.8405797101449275,0.7692307692307693,0.9333333333333333,0
0.09061389072764353,0.830874394679415,0.855072463768116,0.7692307692307693,0.9666666666666667,0
0.10476678419169656,0.7910311899107435,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.09102246026974907,0.8479973787198896,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.0835724366007823,0.8216308714902919,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.09046039403685462,0.9052702627968097,0.8695652173913043,0.7948717948717948,0.9666666666666667,0
0.07814342480323515,0.8149243761663851,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.08595018288912178,0.8699569451636162,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.08851262233197972,0.8409364790372227,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.08344591468996346,0.8660578026935675,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.07897528202094926,0.948728902346414,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.0807050334533903,0.9005611097251159,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.08113697797389581,0.8786153309047222,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.06693938704086894,0.9047707782491393,0.8695652173913043,0.8205128205128205,0.9333333333333333,0
0.07473247893754904,0.9426542120459287,0.8695652173913043,0.8205128205128205,0.9333333333333333,0
0.08064869847178083,0.9780124045800471,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.07976156174194944,0.9839345220530379,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.07066321248220983,0.9539505280554295,0.8695652173913043,0.8205128205128205,0.9333333333333333,0
0.07077740215200572,1.022588014980589,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.07205117463265173,1.027058191543472,0.855072463768116,0.7948717948717948,0.9333333333333333,0
0.07127561490823872,0.9764558847831644,0.8695652173913043,0.8205128205128205,0.9333333333333333,0
0.06089699307182954,1.0378175114915855,0.8695652173913043,0.8205128205128205,0.9333333333333333,0
0.057095620116163016,1.108637218269101,0.855072463768116,0.7948717948717948,0.9333333333333333,0
